ID,Pilots,PhoneNuber ,Agents,TotalReceipt,OrderDetails,TimeStamp,Zone,LastStatus,Date
19919,Pilot 45,11111111145,Agent 9,378.45,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:44:09,City 9,Delivered,05/01/2021
19918,Pilot 45,11111111145,Agent 9,286.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:35:26,City 7,Delivered,05/01/2021
19917,Pilot 45,11111111145,Agent 19,144.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:34:32,City 21,Delivered,05/01/2021
19916,Pilot 45,11111111145,Agent 5,394.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:29:24,City 2,Delivered,05/01/2021
19915,Pilot 45,11111111145,Agent 2,301.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:28:24,City 10,Delivered,05/01/2021
19914,Pilot 45,11111111145,Agent 8,308.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:26:17,City 10,Delivered,05/01/2021
19913,Pilot 45,11111111145,Agent 19,482.05,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:18:07,City 4,Delivered,05/01/2021
19911,Pilot 45,11111111145,Agent 7,811.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:13:24,City 10,Delivered,05/01/2021
19911,Pilot 45,11111111145,Agent 7,811.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:13:24,City 2,,05/01/2021
19910,Pilot 45,11111111145,Agent 26,330.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:10:25,City 2,Delivered,05/01/2021
19909,Pilot 45,11111111145,Agent 18,426.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:07:14,City 4,Delivered,05/01/2021
,Pilot 45,11111111145,#N/A,,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",,#N/A,,30/12/1899
19908,Pilot 45,11111111145,Agent 16,267.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:02:40,City 5,Delivered,05/01/2021
19907,Pilot 45,11111111145,Agent 12,333.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:01:30,City 18,Delivered,05/01/2021
19906,Pilot 45,11111111145,Agent 9,137.15,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 13:00:15,City 10,Delivered,05/01/2021
19905,Pilot 45,11111111145,Agent 7,253,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:58:48,City 10,Delivered,05/01/2021
19904,Pilot 45,11111111145,Agent 10,307.65,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:56:26,City 21,Delivered,05/01/2021
19903,Pilot 45,11111111145,Agent 10,460.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:41:18,City 4,Delivered,05/01/2021
19902,Pilot 45,11111111145,Agent 2,149.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:39:28,City 10,Cancelled,05/01/2021
19901,Pilot 45,11111111145,Agent 12,298.15,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:37:07,City 3,Delivered,05/01/2021
19900,Pilot 45,11111111145,Agent 7,257.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:33:55,City 2,Delivered,05/01/2021
19899,Pilot 45,11111111145,Agent 2,291.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:32:49,City 5,Cancelled,05/01/2021
19898,Pilot 45,11111111145,Agent 10,93.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:30:50,City 12,Delivered,05/01/2021
19897,Pilot 45,11111111145,Agent 2,286.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:26:56,City 17,Cancelled,05/01/2021
19896,Pilot 45,11111111145,Agent 2,300.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:24:20,City 3,Delivered,05/01/2021
19895,Pilot 45,11111111145,Agent 12,257.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:22:32,City 6,Delivered,05/01/2021
19894,Pilot 45,11111111145,Agent 7,353.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:21:58,City 21,Delivered,05/01/2021
19893,Pilot 45,11111111145,Agent 2,325.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:19:43,City 6,Cancelled,05/01/2021
19892,Pilot 45,11111111145,Agent 10,944.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:17:36,City 16,Delivered,05/01/2021
19891,Pilot 45,11111111145,Agent 9,297.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:13:04,City 3,Delivered,05/01/2021
19890,Pilot 45,11111111145,Agent 2,327.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:12:17,City 1,,05/01/2021
19889,Pilot 45,11111111145,Agent 7,123.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:09:04,City 8,Delivered,05/01/2021
19888,Pilot 45,11111111145,Agent 10,459.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 12:04:56,City 5,Delivered,05/01/2021
19887,Pilot 45,11111111145,Agent 9,203.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:54:30,City 2,Delivered,05/01/2021
19886,Pilot 45,11111111145,Agent 12,189.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:51:57,City 20,Delivered,05/01/2021
19885,Pilot 45,11111111145,Agent 9,512.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:47:24,City 1,Delivered,05/01/2021
19884,Pilot 45,11111111145,#N/A,162.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:45:28,City 18,Delivered,05/01/2021
19883,Pilot 45,11111111145,#N/A,501.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:41:18,City 18,Delivered,05/01/2021
19882,Pilot 45,11111111145,Agent 9,506.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:39:25,City 9,Delivered,05/01/2021
19881,Pilot 45,11111111145,Agent 7,158.7,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:35:40,City 10,Delivered,05/01/2021
19880,Pilot 45,11111111145,Agent 2,472.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:30:18,City 10,Delivered,05/01/2021
19879,Pilot 45,11111111145,#N/A,539.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:20:51,City 4,Delivered,05/01/2021
19878,Pilot 45,11111111145,Agent 2,321.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:19:26,City 9,Delivered,05/01/2021
19877,Pilot 45,11111111145,Agent 7,250.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:14:27,City 21,,05/01/2021
19876,Pilot 45,11111111145,Agent 10,250.7,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:13:15,City 21,Delivered,05/01/2021
19875,Pilot 45,11111111145,Agent 12,383.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:10:53,City 9,Delivered,05/01/2021
19874,Pilot 45,11111111145,Agent 9,272.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 11:09:44,City 6,Delivered,05/01/2021
19873,Pilot 45,11111111145,Agent 2,527.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:56:49,City 11,Delivered,05/01/2021
19872,Pilot 45,11111111145,Agent 14,269.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:49:50,City 16,Delivered,05/01/2021
19871,Pilot 45,11111111145,Agent 9,317.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:48:46,City 16,Delivered,05/01/2021
19870,Pilot 45,11111111145,#N/A,248.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:45:57,City 9,Delivered,05/01/2021
19869,Pilot 45,11111111145,Agent 2,251.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:44:07,City 6,Cancelled,05/01/2021
19868,Pilot 45,11111111145,#N/A,189.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:43:07,City 9,Delivered,05/01/2021
19867,Pilot 45,11111111145,Agent 10,431.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:38:12,City 12,Delivered,05/01/2021
19866,Pilot 45,11111111145,Agent 2,252.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:20:53,City 21,Delivered,05/01/2021
19865,Pilot 45,11111111145,Agent 10,175.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:19:16,City 10,Delivered,05/01/2021
19864,Pilot 45,11111111145,Agent 9,383.05,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:15:27,City 18,Delivered,05/01/2021
19863,Pilot 45,11111111145,Agent 2,170.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:08:04,City 2,Delivered,05/01/2021
19862,Pilot 45,11111111145,Agent 14,151.7,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 10:04:41,City 9,,05/01/2021
19861,Pilot 45,11111111145,Agent 12,391.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:58:10,City 16,Delivered,05/01/2021
19860,Pilot 45,11111111145,#N/A,262.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:54:59,City 13,Delivered,05/01/2021
19859,Pilot 45,11111111145,Agent 9,389.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:54:38,City 6,Delivered,05/01/2021
19858,Pilot 45,11111111145,#N/A,254.65,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:51:27,City 5,Delivered,05/01/2021
19857,Pilot 45,11111111145,Agent 10,252.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:50:15,City 16,Delivered,05/01/2021
19856,Pilot 45,11111111145,Agent 12,271.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:29:43,City 21,Delivered,05/01/2021
19855,Pilot 45,11111111145,Agent 14,411.65,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:21:27,City 21,Delivered,05/01/2021
19854,Pilot 45,11111111145,Agent 9,968.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:20:25,City 6,Cancelled,05/01/2021
19853,Pilot 45,11111111145,Agent 10,255.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:18:24,City 7,Delivered,05/01/2021
19852,Pilot 45,11111111145,Agent 12,285.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:17:19,City 6,Delivered,05/01/2021
19851,Pilot 45,11111111145,Agent 9,258.7,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/5/2021 9:11:05,City 6,Delivered,05/01/2021
19850,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 21:38:06,City 21,Delivered,04/01/2021
19849,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 21:35:19,City 21,Delivered,04/01/2021
19848,Pilot 45,11111111145,Agent 5,39.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 21:31:50,City 6,Delivered,04/01/2021
19847,Pilot 45,11111111145,Agent 26,183,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 21:19:24,City 21,Cancelled,04/01/2021
19846,Pilot 45,11111111145,Agent 5,80,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 21:17:04,City 21,Delivered,04/01/2021
19845,Pilot 45,11111111145,Agent 7,728.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 21:02:05,City 3,Delivered,04/01/2021
19844,Pilot 45,11111111145,Agent 11,388.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:48:20,City 9,Delivered,04/01/2021
19843,Pilot 45,11111111145,Agent 3,307,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:45:36,City 21,Cancelled,04/01/2021
19842,Pilot 45,11111111145,Agent 26,98.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:44:59,City 12,Delivered,04/01/2021
19841,Pilot 45,11111111145,Agent 5,320.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:41:12,City 16,Delivered,04/01/2021
19840,Pilot 45,11111111145,Agent 4,431.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:38:35,City 5,Delivered,04/01/2021
19839,Pilot 45,11111111145,Agent 11,559.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:32:45,City 10,Delivered,04/01/2021
19838,Pilot 45,11111111145,Agent 11,302.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:26:29,City 10,Delivered,04/01/2021
19837,Pilot 45,11111111145,Agent 11,372.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:25:10,City 10,Delivered,04/01/2021
19836,Pilot 45,11111111145,Agent 3,182.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:15:23,City 3,Cancelled,04/01/2021
19835,Pilot 45,11111111145,Agent 3,289.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 20:08:21,City 2,Delivered,04/01/2021
19834,Pilot 45,11111111145,Agent 5,637.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 19:56:04,City 1,Delivered,04/01/2021
19833,Pilot 45,11111111145,Agent 4,356.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 19:47:34,City 12,Delivered,04/01/2021
19832,Pilot 45,11111111145,Agent 3,259.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 19:30:07,City 12,Delivered,04/01/2021
19831,Pilot 45,11111111145,Agent 23,551.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 19:03:59,City 18,Delivered,04/01/2021
